Year,target,source,Population type,value
2013,Belgium,Spain,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Ethiopia,Refugees (incl. refugee-like situations),82.00
2013,Belgium,France,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Gabon,Refugees (incl. refugee-like situations),10.00
2013,Belgium,Georgia,Refugees (incl. refugee-like situations),33.00
2013,Belgium,Ghana,Refugees (incl. refugee-like situations),18.00
2013,Belgium,Guinea,Refugees (incl. refugee-like situations),2290.00
2013,Belgium,Gambia,Refugees (incl. refugee-like situations),19.00
2013,Belgium,Guinea-Bissau,Refugees (incl. refugee-like situations),7.00
2013,Belgium,Equatorial Guinea,Refugees (incl. refugee-like situations),5.00
2013,Belgium,Guatemala,Refugees (incl. refugee-like situations),7.00
2013,Belgium,Croatia,Refugees (incl. refugee-like situations),7.00
2013,Belgium,Haiti,Refugees (incl. refugee-like situations),2.00
2013,Belgium,Hungary,Refugees (incl. refugee-like situations),21.00
2013,Belgium,India,Refugees (incl. refugee-like situations),9.00
2013,Belgium,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),486.00
2013,Belgium,Iraq,Refugees (incl. refugee-like situations),3058.00
2013,Belgium,Israel,Refugees (incl. refugee-like situations),7.00
2013,Belgium,Italy,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Jordan,Refugees (incl. refugee-like situations),27.00
2013,Belgium,Kazakhstan,Refugees (incl. refugee-like situations),33.00
2013,Belgium,Kenya,Refugees (incl. refugee-like situations),29.00
2013,Belgium,Kyrgyzstan,Refugees (incl. refugee-like situations),56.00
2013,Belgium,Cambodia,Refugees (incl. refugee-like situations),5.00
2013,Belgium,Kuwait,Refugees (incl. refugee-like situations),4.00
2013,Belgium,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),7.00
2013,Belgium,Lebanon,Refugees (incl. refugee-like situations),66.00
2013,Belgium,Liberia,Refugees (incl. refugee-like situations),17.00
2013,Belgium,Libya,Refugees (incl. refugee-like situations),4.00
2013,Belgium,Sri Lanka,Refugees (incl. refugee-like situations),313.00
2013,Belgium,Lithuania,Refugees (incl. refugee-like situations),3.00
2013,Belgium,Latvia,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Morocco,Refugees (incl. refugee-like situations),27.00
2013,Belgium,Rep. of Moldova,Refugees (incl. refugee-like situations),3.00
2013,Belgium,Madagascar,Refugees (incl. refugee-like situations),3.00
2013,Belgium,Mexico,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Mali,Refugees (incl. refugee-like situations),17.00
2013,Belgium,Myanmar,Refugees (incl. refugee-like situations),18.00
2013,Belgium,Montenegro,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Mongolia,Refugees (incl. refugee-like situations),3.00
2013,Belgium,Mauritania,Refugees (incl. refugee-like situations),155.00
2013,Belgium,Mauritius,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Malaysia,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Namibia,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Niger,Refugees (incl. refugee-like situations),45.00
2013,Belgium,Nigeria,Refugees (incl. refugee-like situations),23.00
2013,Belgium,Netherlands,Refugees (incl. refugee-like situations),5.00
2013,Belgium,Nepal,Refugees (incl. refugee-like situations),12.00
2013,Belgium,Pakistan,Refugees (incl. refugee-like situations),77.00
2013,Belgium,Peru,Refugees (incl. refugee-like situations),4.00
2013,Belgium,Poland,Refugees (incl. refugee-like situations),65.00
2013,Belgium,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),68.00
2013,Belgium,Palestinian,Refugees (incl. refugee-like situations),125.00
2013,Belgium,Romania,Refugees (incl. refugee-like situations),25.00
2013,Belgium,Russian Federation,Refugees (incl. refugee-like situations),2177.00
2013,Belgium,Rwanda,Refugees (incl. refugee-like situations),798.00
2013,Belgium,Sudan,Refugees (incl. refugee-like situations),129.00
2013,Belgium,Senegal,Refugees (incl. refugee-like situations),293.00
2013,Belgium,Sierra Leone,Refugees (incl. refugee-like situations),29.00
2013,Belgium,El Salvador,Refugees (incl. refugee-like situations),13.00
2013,Belgium,Somalia,Refugees (incl. refugee-like situations),559.00
2013,Belgium,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),822.00
2013,Belgium,Slovakia,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1987.00
2013,Belgium,Chad,Refugees (incl. refugee-like situations),39.00
2013,Belgium,Togo,Refugees (incl. refugee-like situations),143.00
2013,Belgium,Tajikistan,Refugees (incl. refugee-like situations),5.00
2013,Belgium,Turkmenistan,Refugees (incl. refugee-like situations),1.00
2013,Belgium,Tunisia,Refugees (incl. refugee-like situations),5.00
2013,Belgium,Turkey,Refugees (incl. refugee-like situations),472.00
2013,Belgium,United Rep. of Tanzania,Refugees (incl. refugee-like situations),55.00
2013,Belgium,Uganda,Refugees (incl. refugee-like situations),18.00
2013,Belgium,Ukraine,Refugees (incl. refugee-like situations),33.00
2013,Belgium,United States of America,Refugees (incl. refugee-like situations),3.00
2013,Belgium,Uzbekistan,Refugees (incl. refugee-like situations),23.00
2013,Belgium,Viet Nam,Refugees (incl. refugee-like situations),15.00
2013,Belgium,Stateless,Refugees (incl. refugee-like situations),16.00
2013,Belgium,Various/Unknown,Refugees (incl. refugee-like situations),2435.00
2013,Belgium,Yemen,Refugees (incl. refugee-like situations),6.00
2013,Belgium,South Africa,Refugees (incl. refugee-like situations),2.00
2013,Belgium,Zimbabwe,Refugees (incl. refugee-like situations),5.00
2013,Benin,Central African Rep.,Refugees (incl. refugee-like situations),11.00
2013,Benin,C̫te d'Ivoire,Refugees (incl. refugee-like situations),159.00
2013,Benin,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),1.00
2013,Benin,Eritrea,Refugees (incl. refugee-like situations),4.00
2013,Benin,Iraq,Refugees (incl. refugee-like situations),1.00
2013,Benin,Sri Lanka,Refugees (incl. refugee-like situations),5.00
2013,Benin,Mali,Refugees (incl. refugee-like situations),5.00
2013,Benin,Pakistan,Refugees (incl. refugee-like situations),5.00
2013,Benin,Sudan,Refugees (incl. refugee-like situations),2.00
2013,Benin,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1.00
2013,Burkina Faso,Burundi,Refugees (incl. refugee-like situations),61.00
2013,Burkina Faso,Central African Rep.,Refugees (incl. refugee-like situations),18.00
2013,Burkina Faso,C̫te d'Ivoire,Refugees (incl. refugee-like situations),12.00
2013,Burkina Faso,Cameroon,Refugees (incl. refugee-like situations),9.00
2013,Burkina Faso,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),47.00
2013,Burkina Faso,Congo,Refugees (incl. refugee-like situations),94.00
2013,Burkina Faso,Eritrea,Refugees (incl. refugee-like situations),1.00
2013,Burkina Faso,Ghana,Refugees (incl. refugee-like situations),1.00
2013,Burkina Faso,Guinea,Refugees (incl. refugee-like situations),3.00
2013,Burkina Faso,Mali,Refugees (incl. refugee-like situations),28684.00
2013,Burkina Faso,Mauritania,Refugees (incl. refugee-like situations),1.00
2013,Burkina Faso,Rwanda,Refugees (incl. refugee-like situations),74.00
2013,Burkina Faso,Sudan,Refugees (incl. refugee-like situations),7.00
2013,Burkina Faso,Chad,Refugees (incl. refugee-like situations),187.00
2013,Burkina Faso,Togo,Refugees (incl. refugee-like situations),30.00
2013,Burkina Faso,Viet Nam,Refugees (incl. refugee-like situations),5.00
2013,Bangladesh,C̫te d'Ivoire,Refugees (incl. refugee-like situations),1.00
2013,Bangladesh,Iraq,Refugees (incl. refugee-like situations),3.00
2013,Bangladesh,Sri Lanka,Refugees (incl. refugee-like situations),1.00
2013,Bangladesh,Myanmar,Refugees (incl. refugee-like situations),231125.00
2013,Bangladesh,Palestinian,Refugees (incl. refugee-like situations),2.00
2013,Bangladesh,Sudan,Refugees (incl. refugee-like situations),1.00
2013,Bangladesh,Somalia,Refugees (incl. refugee-like situations),12.00
2013,Bulgaria,Afghanistan,Refugees (incl. refugee-like situations),268.00
2013,Bulgaria,Albania,Refugees (incl. refugee-like situations),5.00
2013,Bulgaria,United Arab Emirates,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Armenia,Refugees (incl. refugee-like situations),28.00
2013,Bulgaria,Azerbaijan,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Burundi,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Bangladesh,Refugees (incl. refugee-like situations),9.00
2013,Bulgaria,Belarus,Refugees (incl. refugee-like situations),2.00
2013,Bulgaria,C̫te d'Ivoire,Refugees (incl. refugee-like situations),3.00
2013,Bulgaria,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),2.00
2013,Bulgaria,Congo,Refugees (incl. refugee-like situations),6.00
2013,Bulgaria,Cuba,Refugees (incl. refugee-like situations),5.00
2013,Bulgaria,Algeria,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Egypt,Refugees (incl. refugee-like situations),15.00
2013,Bulgaria,Eritrea,Refugees (incl. refugee-like situations),4.00
2013,Bulgaria,Ethiopia,Refugees (incl. refugee-like situations),7.00
2013,Bulgaria,Georgia,Refugees (incl. refugee-like situations),6.00
2013,Bulgaria,Guinea,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,India,Refugees (incl. refugee-like situations),2.00
2013,Bulgaria,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),70.00
2013,Bulgaria,Iraq,Refugees (incl. refugee-like situations),1200.00
2013,Bulgaria,Jordan,Refugees (incl. refugee-like situations),3.00
2013,Bulgaria,Lebanon,Refugees (incl. refugee-like situations),12.00
2013,Bulgaria,Liberia,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Libya,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Sri Lanka,Refugees (incl. refugee-like situations),2.00
2013,Bulgaria,Mali,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Nigeria,Refugees (incl. refugee-like situations),8.00
2013,Bulgaria,Nepal,Refugees (incl. refugee-like situations),2.00
2013,Bulgaria,Pakistan,Refugees (incl. refugee-like situations),4.00
2013,Bulgaria,Russian Federation,Refugees (incl. refugee-like situations),3.00
2013,Bulgaria,Rwanda,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Sudan,Refugees (incl. refugee-like situations),24.00
2013,Bulgaria,Somalia,Refugees (incl. refugee-like situations),86.00
2013,Bulgaria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2104.00
2013,Bulgaria,Tunisia,Refugees (incl. refugee-like situations),5.00
2013,Bulgaria,Turkey,Refugees (incl. refugee-like situations),18.00
2013,Bulgaria,United Rep. of Tanzania,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Uganda,Refugees (incl. refugee-like situations),1.00
2013,Bulgaria,Stateless,Refugees (incl. refugee-like situations),404.00
2013,Bulgaria,Zimbabwe,Refugees (incl. refugee-like situations),2.00
2013,Bahrain,Iraq,Refugees (incl. refugee-like situations),294.00
2013,Bahamas,Cuba,Refugees (incl. refugee-like situations),14.00
2013,Bahamas,Nigeria,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Cameroon,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Algeria,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Eritrea,Refugees (incl. refugee-like situations),3.00
2013,Bosnia and Herzegovina,Croatia,Refugees (incl. refugee-like situations),6709.00
2013,Bosnia and Herzegovina,Iraq,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Sri Lanka,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Rep. of Moldova,Refugees (incl. refugee-like situations),3.00
2013,Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),4.00
2013,Bosnia and Herzegovina,Myanmar,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Montenegro,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Palestinian,Refugees (incl. refugee-like situations),5.00
2013,Bosnia and Herzegovina,Saudi Arabia,Refugees (incl. refugee-like situations),1.00
2013,Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),147.00
2013,Bosnia and Herzegovina,Syrian Arab Rep.,Refugees (incl. refugee-like situations),48.00
2013,Belarus,Afghanistan,Refugees (incl. refugee-like situations),405.00
2013,Belarus,Armenia,Refugees (incl. refugee-like situations),6.00
2013,Belarus,Azerbaijan,Refugees (incl. refugee-like situations),16.00
2013,Belarus,Egypt,Refugees (incl. refugee-like situations),6.00
2013,Belarus,Ethiopia,Refugees (incl. refugee-like situations),8.00
2013,Belarus,Georgia,Refugees (incl. refugee-like situations),90.00
2013,Belarus,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),16.00
2013,Belarus,Iraq,Refugees (incl. refugee-like situations),1.00
2013,Belarus,Liberia,Refugees (incl. refugee-like situations),1.00
2013,Belarus,Libya,Refugees (incl. refugee-like situations),1.00
2013,Belarus,Sri Lanka,Refugees (incl. refugee-like situations),1.00
2013,Belarus,Palestinian,Refugees (incl. refugee-like situations),5.00
2013,Belarus,Rwanda,Refugees (incl. refugee-like situations),1.00
2013,Belarus,Syrian Arab Rep.,Refugees (incl. refugee-like situations),35.00
2013,Belarus,Tajikistan,Refugees (incl. refugee-like situations),12.00
2013,Belize,El Salvador,Refugees (incl. refugee-like situations),21.00
2013,Bolivia (Plurinational State of),Angola,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),China,Refugees (incl. refugee-like situations),8.00
2013,Bolivia (Plurinational State of),C̫te d'Ivoire,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Cameroon,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Congo,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Colombia,Refugees (incl. refugee-like situations),178.00
2013,Bolivia (Plurinational State of),Cuba,Refugees (incl. refugee-like situations),9.00
2013,Bolivia (Plurinational State of),Ecuador,Refugees (incl. refugee-like situations),2.00
2013,Bolivia (Plurinational State of),Ethiopia,Refugees (incl. refugee-like situations),2.00
2013,Bolivia (Plurinational State of),Ghana,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Honduras,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Iraq,Refugees (incl. refugee-like situations),16.00
2013,Bolivia (Plurinational State of),Israel,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Sri Lanka,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Peru,Refugees (incl. refugee-like situations),513.00
2013,Bolivia (Plurinational State of),Portugal,Refugees (incl. refugee-like situations),1.00
2013,Bolivia (Plurinational State of),Russian Federation,Refugees (incl. refugee-like situations),5.00
2013,Bolivia (Plurinational State of),Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),1.00
